"구분","항목별","항목","단위","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"경상남도","플라스틱류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","135","85.4","115.4","118","129.4","163.9","197.7","208.5","226","237","271","245.8","299.3","288.3","244.6","272.1","323.9","270.1","311.1","256.4","277.5","264.6","242","",
"경상남도","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","277","247.5","231.6","204.4","235.1","196.7","276.7","238.6","249.4","234.9","213.3","209.7","198.8","222.1","329.2","363.1","246.1","244.5","273.9","222.3","221.7","146.1","186.3","137.2",
"경상남도","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","552","489.2","316.9","306.5","289.3","276.2","352.7","347.4","223.8","257.2","265.1","268.9","176.6","205.3","225.1","238.3","283.9","261.5","326.3","293.2","367.6","315.9","297.2","296.8",
"경상남도","연탄재","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","93","89","68.9","66.2","49.7","33.1","24","23.9","19.2","19.7","15.4","","","","","","","","","","","","","3.2",
"경상남도","폐유리류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","31.9","41.2","52.8","46.1","65.45","65.2","42.4","37.8","29.2","30.2","34.5","52.9","68.5",
"경상남도","폐금속류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","103","75.7","54.3","66.5","76.6","75.6","73.8","75.8","56.2","54.7","60.3","64.4","32.9","30.3","31.4","37.75","29.9","25.8","28.2","37.8","38.5","27.4","49.8","50.2",
"경상남도","폐토사류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","134","110.8","45.2","40.4","57.4","41.7","49.2","69.1","46","64.9","75.7","50.6","30.9","38.2","34.3","37.6","59.3","50.8","31.9","29.7","37.8","36.7","50.2","33",
"경상남도","폐타일 및 도자기류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","23",
"경상남도","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","222","213.7","148.5","133.4","105.6","125.8","205.7","178.6","102.4","117.9","113.7","122","71.6","84","113.3","97.5","129.5","142.5","228.4","196.5","261.1","217.3","144.3","118.9",
"경상남도","건설폐재류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","44.9",
"경상남도","기타(배출불명 등)","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","77.4","119.7","96.4","41.9",
"경상남도","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","594","472.1","591.8","581.7","605.6","665.6","702.3","692.3","722.7","786.5","790.2","811.6","726.4","759.9","773.9","770.2","883.1","802.9","813.5","842.8","946.5","953.1","1012.9","894",
"경상남도","종이팩","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","155.1",
"경상남도","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","124.8",
"경상남도","종이류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","335","260.5","281","266.9","278.2","268.6","296","315.2","294.3","341.9","245.6","303.9","277.7","235.6","239.3","227","212.2","207.4","201","221.3","243.9","265.7","283.1","",
"경상남도","폐유리병류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","56","34.7","69.6","79.1","66.8","83.1","76.5","69.1","75.5","92.6","113.9","100.6","83.1","116","86.1","88.9","94.9","84.8","84.9","86.7","98.7","102.3","86.6","61",
"경상남도","캔류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","33","19","30.5","26.4","24.2","27.1","27.9","21.1","35.6","19.6","28.8","23.2","21.7","16.2","30","35","43.1","27.9","29.6","32.3","34.3","37.4","","",
"경상남도","금속캔","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","35","33.2",
"경상남도","비닐류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","32.4",
"경상남도","발포수지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","15",
"경상남도","PET병","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","56.3",
"경상남도","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","20.8",
"경상남도","폐고무류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","20.2",
"경상남도","플라스틱류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","38","31.1","38.7","50.7","49.7","65.8","63.5","54.5","53.5","64.8","93.1","47.9","46.7","44.9","31.9","37.8","50.5","40.1","49.8","58.5","54.9","61.5","85","",
"경상남도","합성수지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","16.1","21.7","27.2","38.3","40.3","56.5","46.8","54","51.2","55","56.2","55.3","",
"경상남도","발포수지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","4","5.1","8","",
"경상남도","폐전기전자제품","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","13","6.9","10.4","8.7","9.4","10.1","12.1","12.7","18.2","27.6","22.4","23.5","17.2",
"경상남도","폐전지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","",".2",".5",".2",".1","13.4",".1",".8",".5",".1",".1",".4",".6","24.3",
"경상남도","농약용기류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","",".7",
"경상남도","폐비닐","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","51.5",
"경상남도","타이어","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","0","0","3.2","2.9","2.9",".2",".1",".1","0","0","0","20.9","",
"경상남도","윤활유","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","8.2","0","0","0","0","0",".1","0","0","0","0","0","",
"경상남도","폐형광등","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","3.7","1.6","1","8.3",".6",".4","2.6",".9",".6","7.2","1.1","1","16.9",
"경상남도","고철류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","98","94.1","109.7","113.6","124","155.9","158.7","173.7","205.5","190.3","176.5","205.7","189.1","137.7","128.5","163.8","244.8","219.6","222","188.5","232.1","221.2","189.3","115.5",
"경상남도","폐의류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","13.2","7.6","11.8","11.2","13.2","20.9","11.1","11","9.9","10.9","12.1","12.5","7.1",
"경상남도","폐섬유류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","0",
"경상남도","영농폐기물","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","40.4","40.9","37.6","35","39","51.1","41.1","48.7","51.1","65.6","53.8","53.1","",
"경상남도","폐가구류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","6.2","15","7.4","11.8","13","12.2","45.7","37.6","27.4","40.8","39.9",
"경상남도","폐식용유","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","14.1","3.1","2.2","1.5","1.5",".8","1","1","1.2",".7",
"경상남도","재활용잔재물","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","106.8","76",
"경상남도","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","34","32.7","62.3","45","62.7","65.1","79.7","58.7","58.3","77.3","132.3","35.6","28.9","111.9","124.5","88.4","84.3","93.9","84.6","77.9","73.6","85.5","10.2","25.4",
"경상남도","음식물류 폐기물 분리배출","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","651.5","727","712.9","730.7","721.7","725.9","719.9","645.1","657.4","816.7","869.3","862.1","859","1013.4",
"제주특별자치도","총계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","423.6","416.5","406","416.8","490.9","533.5","551.6","524.8","525.5","503.4","539.1","551.9","479.5","496.4","524.2","631.6","740.5","856.2","778.3","913.9","1010.4","1026.1","964.2","959.2",
"제주특별자치도","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","226.8","274.4","305.7","335.6","399.1","291","332.2","386.1","366.8","282.2","306.8",
"제주특별자치도","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","294.9","283.9","296.3","294.9","349.6","326.1","322.9","324","323","305.7","190.6","153.3","147.4","174.4","199.1","208.7","231.9","275.6","184.7","180.8","253.9","277.4","222.7","280",
"제주특별자치도","음식물류폐기물","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","144.9","138.3","139.7","113.7","130.2","118.3","121.7","123.4","153.1","152.8","14.8","6.7","0","6.8","9.9","11.7","12.4","0","10.3","9.5","12.8","12","18.7","18.8",
"제주특별자치도","폐지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","73.9","58.1","62.5","68.6","83.9","88.4","93.3","91.7","86.9","82.8","93","86.2","86.3","106","123.1","105.8","118.1","138.7","72.4","70.2","98","96.5","91","66.1",
"제주특별자치도","폐합성수지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","58.8",
"제주특별자치도","폐목재류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","26.9","17.7","18.1","20.1","23.2","22.2","23","24.5","22.5","19.4","19.7","19.5","25.7","25.3","24.2","24.3","30.2","38.6","8.9","8.6","12","15.8","7.5","7.8",
"제주특별자치도","폐섬유류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","13.5",
"제주특별자치도","폐고무류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","9.5","6.3","7.8","14.4","14","15.9","16","15.6","8.9","6.1","8.7","7.4","7.8","9.8","12.5","19.8","14.9","18.1","5","4.6","5.7","5.3","2.9","2.9",
"제주특별자치도","플라스틱류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","16.7","26.8","11.1","17.5","12.3","17.7","17.9","21.2","16.9","12.8","34","15.7","15.6","20.2","21","21.1","25.2","24","22","12.6","31.5","28.2","20.6","",
"제주특별자치도","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","23","36.7","57.1","60.6","86","63.6","51","47.6","34.8","31.8","20.4","17.8","12","6.3","8.4","26","31.1","56.2","66.1","75.3","93.9","119.6","82","112.1",
"제주특별자치도","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","67.8","67.5","40.7","39.3","42.4","48.8","60.1","50.7","57.3","55.9","55.9","75.2","74","52.4","75.3","97","103.7","123.5","106.3","151.4","132.2","89.4","59.5","26.8",
"제주특별자치도","연탄재","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","29","16","4.1","2.9","3.2","3.2","2","2","2","2.1","1.9","","","","","","","","","","","","",".7",
"제주특별자치도","폐유리류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","22.7","17.5","22.3","33.4","27","32.8","37.9","32.4","50.6","32.9","24.1","18.4","8.6",
"제주특별자치도","폐금속류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","12.3","20.2","13.9","18.8","18.6","23","18.6","17.1","16","20","24.9","8.2","8.5","2.1","2.9","5.1","10.8","17.3","4.8","7","5.6","5.7","7.5","5.9",
"제주특별자치도","폐토사류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","6.7","8.1","4.1","4.9","3.4","3.5","7.1","6.2","7.6","7.8","6.4","10.1","11","14.1","17.4","20.6","21.2","22.1","12","17.6","11.1","8.2","7.4","2",
"제주특별자치도","폐타일 및 도자기류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","",".5",
"제주특별자치도","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","19.8","23.2","18.6","12.7","17.2","19.1","32.4","25.4","31.7","26","22.7","34.2","37","13.9","21.6","44.3","38.9","46.2","57.1","76.2","82.6","51.4","26.2","9.1",
"제주특별자치도","건설폐재류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","0",
"제주특별자치도","기타(배출불명 등)","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","0","0","0","0",
"제주특별자치도","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","60.9","65.1","69","82.6","98.9","158.6","168.6","150.1","145.2","141.8","144.3","149","136.1","151.3","143","144.3","219","262.5","311.7","392.8","408.5","452","478.7","430",
"제주특별자치도","종이팩","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","2.2",
"제주특별자치도","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","172.6",
"제주특별자치도","종이류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","37.9","40.7","34.9","42.3","66.7","114.8","111.8","94.7","86.8","85.1","86.5","83.5","43.1","56.2","75.4","75.8","74.2","68.8","58.5","139.2","116.2","148","211.7","",
"제주특별자치도","폐유리병류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","8.1","8.1","8.1","8","8.4","9.1","13.3","10.8","12.7","10.9","11.6","27.2","41.7","36.7","24.7","12","12.6","10.3","7.8","7.9","12.5","16.4","18.8","22.9",
"제주특별자치도","캔류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","2.9","2.9","1.1","4.6","3.5","3.4","5.1","5.4","4.3","4.7","5.1","6","6.7","11.4","5.5","5.9","13.2","7.1","7.1","10.3","10.7","19.3","","",
"제주특별자치도","금속캔","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","19.1","18.8",
"제주특별자치도","비닐류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","7.2",
